longitude,latitude,z_seafloor_datum,z_water_surf,z_gps_datum
-70.635306613,41.346987305,-3.36734234941299,-3.12054234941299,-0.1468
-70.635306871,41.346983263,-3.3898001769405,-3.1317001769405,-0.1581
-70.635306857,41.346979304,-3.43015800446801,-3.14285800446801,-0.1873
-70.635306733,41.346975303,-3.4495328808627,-3.1495328808627,-0.2
-70.635306544,41.346971309,-3.42535039651581,-3.15525039651581,-0.1701
-70.635306171,41.346967323,-3.38596791216892,-3.16096791216892,-0.125
-70.635305724,41.346963285,-3.37824839586987,-3.17794839586987,-0.1003
-70.635305544,41.34695921,-3.40066681674834,-3.21226681674834,-0.0884
-70.635305718,41.34695512,-3.41648523762681,-3.24658523762681,-0.0699
-70.635306029,41.346951067,-3.42304728867241,-3.28004728867241,-0.043
-70.63530632,41.346947044,-3.40514976223483,-3.29744976223483,-0.0077
-70.635306551,41.346943139,-3.37375223579726,-3.31485223579726,0.0411
-70.635306883,41.346939365,-3.33015470935969,-3.33225470935969,0.1021
-70.635307086,41.346935538,-3.26463026107753,-3.30433026107753,0.1397
-70.635307014,41.346931683,-3.23119988177608,-3.25929988177608,0.1281
-70.635306725,41.346927776,-3.22046950247463,-3.21426950247463,0.0938
-70.635306463,41.346923755,-3.23273912317318,-3.16923912317318,0.0365
-70.635306237,41.34691966,-3.26580874387173,-3.12420874387173,-0.0416
-70.635305985,41.346915572,-3.28227836457028,-3.07917836457028,-0.1031
-70.63530569,41.346911447,-3.28094798526883,-3.03414798526883,-0.1468
-70.635305457,41.34690728,-3.26961760596738,-2.98911760596738,-0.1805
-70.635305122,41.346903147,-3.22528722666593,-2.94408722666593,-0.1812
-70.635304998,41.346898998,-3.15385684736448,-2.89905684736448,-0.1548
-70.635305149,41.346894867,-3.07568376888813,-2.85638376888813,-0.1193
-70.635305286,41.346890723,-3.01225140198689,-2.81595140198689,-0.0963
-70.63530538,41.346886583,-2.97851903508565,-2.77551903508565,-0.103
-70.635305686,41.346882422,-2.97634533162693,-2.73734533162693,-0.139
-70.635305941,41.346878198,-3.00340227115776,-2.70880227115776,-0.1946
-70.635305615,41.346874017,-3.0290592106886,-2.6802592106886,-0.2488
-70.635305105,41.346869853,-3.03371615021944,-2.65171615021944,-0.282
-70.635304759,41.346865569,-3.047954339006,-2.654054339006,-0.2939
-70.635304467,41.346861317,-3.05402588400253,-2.66152588400253,-0.2925
-70.635304107,41.346857057,-3.04669742899906,-2.66899742899906,-0.2777
-70.635303957,41.346852811,-3.03266897399559,-2.67646897399559,-0.2562
-70.63530409,41.346848516,-3.01204051899212,-2.68394051899212,-0.2281
-70.635304624,41.346844162,-2.99911206398864,-2.69141206398864,-0.2077
-70.635305194,41.346839744,-2.99708360898517,-2.69888360898517,-0.1982
-70.635305539,41.346835357,-3.0078551539817,-2.7063551539817,-0.2015
-70.63530558,41.346831018,-3.02352669897823,-2.71382669897823,-0.2097
-70.635305517,41.346826725,-3.02269824397476,-2.72129824397476,-0.2014
-70.635305294,41.346822465,-3.02466978897129,-2.72876978897129,-0.1959
-70.635304776,41.346818314,-3.02104133396781,-2.73624133396781,-0.1848
-70.635304269,41.346814273,-3.01853410401257,-2.74563410401257,-0.1729
-70.635304048,41.346810225,-3.03500058769574,-2.79200058769574,-0.143
-70.635304025,41.346806148,-3.04006707137891,-2.83836707137891,-0.1017
-70.635303989,41.346802087,-3.01683355506209,-2.88473355506209,-0.0321
-70.635304262,41.34679797,-2.94919684530625,-2.87779684530625,0.0286
-70.635305152,41.346793713,-2.89416588808719,-2.85226588808719,0.0581
-70.635306424,41.346789396,-2.85893493086813,-2.82673493086813,0.0678
-70.635307614,41.346785118,-2.84790397364907,-2.80120397364907,0.0533
-70.635308429,41.346780806,-2.85977301643001,-2.77567301643001,0.0159
-70.635308685,41.346776562,-2.88134205921095,-2.75014205921095,-0.0312
-70.635308615,41.346772445,-2.89371110199189,-2.72461110199189,-0.0691
-70.635308491,41.346768372,-2.88928014477283,-2.69908014477283,-0.0902
-70.635307985,41.346764361,-2.89044918755377,-2.67354918755377,-0.1169
-70.635307061,41.346760402,-2.88931823033471,-2.64801823033471,-0.1413
-70.635306331,41.34675633,-2.89318727311565,-2.62248727311565,-0.1707
-70.635306054,41.34675213,-2.89855631589659,-2.59695631589659,-0.2016
-70.63530576,41.346747942,-2.89032535867753,-2.57142535867753,-0.2189
-70.635305432,41.346743715,-2.86060156972484,-2.52120156972484,-0.2394
-70.635305187,41.346739393,-2.84101792804864,-2.47071792804864,-0.2703
-70.635305101,41.346735097,-2.80573428637244,-2.42023428637244,-0.2855
-70.635305274,41.34673085,NaN,NaN,-0.2626
-70.635305447,41.346726579,NaN,NaN,-0.2484
-70.635305292,41.346722372,NaN,NaN,-0.2503
-70.635304906,41.346718249,NaN,NaN,-0.2551
-70.635304737,41.34671407,NaN,NaN,-0.266
-70.63530471,41.346709896,NaN,NaN,-0.2827
-70.635304313,41.346705753,NaN,NaN,-0.2738
-70.635303905,41.346701588,NaN,NaN,-0.2605
-70.635304043,41.34669736,NaN,NaN,-0.2315
-70.635304525,41.346693132,NaN,NaN,-0.1847
-70.635304929,41.346688818,NaN,NaN,-0.1425
-70.635305056,41.346684578,NaN,NaN,-0.1093
-70.635305092,41.346680389,NaN,NaN,-0.0936
-70.635305466,41.346676179,-2.52671405586193,-2.34071405586193,-0.086
-70.635305573,41.346671947,-2.51561405586193,-2.34071405586193,-0.0749
-70.635304897,41.346667739,-2.50441405586193,-2.34071405586193,-0.0637
-70.635304033,41.346663507,-2.49901405586193,-2.34071405586193,-0.0583
-70.635303854,41.346659182,-2.49321405586193,-2.34071405586193,-0.0525
-70.635304203,41.346654817,-2.48231405586193,-2.34071405586193,-0.0416
-70.6353044,41.346650426,-2.47781080621092,-2.34041080621092,-0.0374
-70.635304261,41.346646062,-2.46419292864989,-2.32349292864989,-0.0407
-70.635304062,41.346641653,-2.45957505108886,-2.30657505108886,-0.053
-70.635303901,41.346637171,-2.46195717352783,-2.28965717352783,-0.0723
-70.635303666,41.346632712,-2.47147418515398,-2.29507418515398,-0.0764
-70.635303454,41.346628297,-2.48350112678302,-2.31220112678302,-0.0713
-70.635303351,41.346623884,-2.50342806841205,-2.32932806841205,-0.0741
-70.635303458,41.346619496,-2.51711405586193,-2.34071405586193,-0.0764
-70.635303659,41.346615148,-2.52911405586193,-2.34071405586193,-0.0884
-70.635303683,41.346610794,-2.55630729915408,-2.34650729915408,-0.1098
-70.635303562,41.34660638,-2.58578012769754,-2.35268012769754,-0.1331
-70.635303373,41.346601939,-2.606152956241,-2.358852956241,-0.1473
-70.635303333,41.346597585,-2.62534059538755,-2.38994059538755,-0.1354
-70.635303568,41.346593248,-2.63724024496647,-2.42884024496647,-0.1084
-70.635303941,41.346588861,-2.66613989454539,-2.46773989454539,-0.0984
-70.635304209,41.346584549,-2.70099208978455,-2.50419208978455,-0.0968
-70.635304602,41.346580234,-2.72003939611263,-2.53573939611263,-0.0843
-70.635304949,41.346575854,-2.74398670244071,-2.56728670244071,-0.0767
-70.635305008,41.346571469,-2.77973400876879,-2.59883400876879,-0.0809
-70.635304842,41.346567066,-2.81658131509686,-2.63038131509686,-0.0862
-70.635304962,41.346562582,-2.84702862142494,-2.66192862142494,-0.0851
-70.635305234,41.346558046,-2.86627592775302,-2.69347592775302,-0.0728
-70.635305347,41.346553529,-2.86369750832948,-2.71729750832948,-0.0464
-70.635305339,41.346549058,-2.85265551022465,-2.73695551022465,-0.0157
-70.635305392,41.346544589,-2.84341351211983,-2.75661351211983,0.0132
-70.635305387,41.346540142,-2.870171514015,-2.776271514015,0.0061
-70.635305249,41.346535764,-2.91432951591017,-2.79592951591017,-0.0184
-70.635305004,41.34653143,-2.95918751780535,-2.81558751780535,-0.0436
-70.635304779,41.346527138,-3.00984551970052,-2.83524551970052,-0.0746
-70.635304586,41.346522875,-3.07523239145649,-2.88963239145649,-0.0856
-70.635304592,41.346518557,-3.1174657725508,-2.9518657725508,-0.0656
-70.63530496,41.346514213,-3.14479915364511,-3.01409915364511,-0.0307
-70.635305627,41.346509859,-3.15498137413036,-3.05948137413036,0.0045
-70.635306458,41.346505503,-3.14053574151796,-3.08233574151796,0.0418
-70.635307233,41.346501166,-3.14369010890557,-3.10519010890557,0.0615
-70.635307755,41.346496885,-3.16844447629317,-3.12804447629317,0.0596
-70.63530815,41.346492649,-3.20289884368077,-3.15089884368077,0.048
-70.635308174,41.346488454,-3.24185321106837,-3.17375321106837,0.0319
-70.63530783,41.346484285,-3.27470757845597,-3.19660757845597,0.0219
-70.635307658,41.346480128,-3.2919864194377,-3.2164864194377,0.0245
-70.635307809,41.34647585,-3.31608906680167,-3.23528906680167,0.0192
-70.635308203,41.346471544,-3.36209171416564,-3.25409171416564,-0.008
-70.635308634,41.346467324,-3.40679436152961,-3.27289436152961,-0.0339
-70.635309109,41.346463104,-3.45729700889358,-3.29169700889358,-0.0656
-70.635309442,41.346458949,-3.52419965625756,-3.31049965625756,-0.1137
-70.635309409,41.346454924,-3.58060230362153,-3.32930230362153,-0.1513
-70.635309095,41.34645084,-3.6261049509855,-3.3481049509855,-0.178
-70.635308693,41.346446752,-3.67390759834947,-3.36690759834947,-0.207
-70.635308274,41.346442629,-3.69851024571344,-3.38571024571344,-0.2128
-70.635308005,41.34643852,-3.71303578588192,-3.41673578588192,-0.1963
-70.635307832,41.346434341,-3.7551908180489,-3.4571908180489,-0.198
-70.635307871,41.346430094,-3.79944585021587,-3.49764585021587,-0.2018
-70.635308024,41.346425871,-3.85354646124402,-3.54104646124402,-0.2125
-70.635308169,41.346421666,-3.91619021788275,-3.59359021788275,-0.2226
-70.635308221,41.346417459,-3.96993397452148,-3.64613397452148,-0.2238
-70.635307992,41.346413239,-4.0040777311602,-3.6986777311602,-0.2054
-70.635307707,41.346409041,-4.02332148779893,-3.75122148779893,-0.1721
-70.63530759,41.346404874,-4.04236524443766,-3.80376524443766,-0.1386
-70.635307646,41.346400737,-4.05780900107638,-3.85630900107638,-0.1015
-70.635307849,41.346396612,-4.06085275771511,-3.90885275771511,-0.052
-70.635308024,41.346392506,-4.06959651435383,-3.96139651435384,-0.0082
-70.635308037,41.346388432,-4.09964027099256,-4.01394027099256,0.0143
-70.635307994,41.346384364,NaN,NaN,0.0222
-70.635307928,41.346380281,NaN,NaN,0.0277
-70.635307664,41.346376151,NaN,NaN,0.0291
-70.635307245,41.346372,NaN,NaN,0.0302
-70.635306977,41.346367838,NaN,NaN,0.0482
-70.635306841,41.346363645,NaN,NaN,0.0694
-70.635306751,41.346359395,NaN,NaN,0.0701
-70.635306547,41.346355135,-4.32601339396098,-4.25511339396098,0.0291
-70.635306165,41.346350922,-4.37028949364683,-4.25318949364683,-0.0171
-70.635305557,41.346346689,-4.41876559333269,-4.25126559333269,-0.0675
-70.635304821,41.346342377,-4.47234169301854,-4.24934169301854,-0.123
-70.63530413,41.346338002,-4.5119177927044,-4.2474177927044,-0.1645
-70.635303417,41.34633353,-4.54919389239025,-4.24549389239025,-0.2037
-70.635302844,41.346329014,-4.56696999207611,-4.24356999207611,-0.2234
-70.635302605,41.346324472,-4.55324609176196,-4.24164609176196,-0.2116
-70.6353026,41.346319825,-4.52382219144782,-4.23972219144782,-0.1841
-70.635302842,41.346315125,-4.50489829113367,-4.23779829113367,-0.1671
-70.635303229,41.346310405,-4.50082493201904,-4.25302493201904,-0.1478
-70.635303608,41.346305805,-4.50142521864756,-4.27542521864756,-0.126
-70.635303987,41.346301239,-4.50782550527608,-4.29782550527608,-0.11
-70.635304051,41.34629669,-4.5474257919046,-4.3202257919046,-0.1272
-70.635303692,41.346292247,-4.60582607853312,-4.34262607853312,-0.1632
-70.635303217,41.346287778,-4.68162636516164,-4.36502636516165,-0.2166
-70.635302984,41.346283275,-4.75992665179016,-4.38742665179016,-0.2725
-70.635303071,41.346278674,-4.83021309048014,-4.43941309048014,-0.2908
-70.635302993,41.346273889,-4.88819294595948,-4.49559294595948,-0.2926
-70.635303294,41.346269094,-4.94317280143882,-4.55177280143882,-0.2914
-70.63530438,41.346264302,-4.98476333062373,-4.62096333062373,-0.2638
-70.635305752,41.346259495,-5.02580021914978,-4.70470021914978,-0.2211
-70.635306432,41.346254775,-5.04563710767582,-4.78843710767582,-0.1572
-70.635306834,41.346250196,-5.06047399620186,-4.87217399620186,-0.0883
-70.635307684,41.346245766,-5.0750625809641,-4.9509625809641,-0.0241
-70.635308514,41.346241392,-5.07817734985987,-4.99587734985987,0.0177
-70.635308618,41.346237209,-5.11779211875564,-5.04079211875564,0.023
-70.635308168,41.346233294,-5.18110688765141,-5.08570688765141,0.0046
-70.635307842,41.346229458,-5.18685859810528,-5.08365859810528,-0.0032
-70.635307617,41.346225622,-5.17255437309219,-5.06145437309219,-0.0111
-70.635306781,41.34622205,-5.17325014807909,-5.03925014807909,-0.034
-70.635305118,41.346218859,-5.19686991410341,-5.02846991410341,-0.0684
-70.635303145,41.346215885,-5.25517680867169,-5.05107680867169,-0.1041
-70.635301405,41.346212801,-5.28788370323997,-5.07368370323997,-0.1142
-70.635299814,41.346209763,-5.29299059780825,-5.09629059780825,-0.0967
-70.635297712,41.346207112,-5.26874515908108,-5.09534515908108,-0.0734
-70.635295122,41.346204754,-5.24952799283406,-5.09092799283406,-0.0586
-70.635292761,41.346202302,-5.24431082658704,-5.08651082658704,-0.0578
-70.635290604,41.346199536,-5.24569366034002,-5.08209366034002,-0.0636
-70.635288174,41.346196861,-5.255076494093,-5.07767649409301,-0.0774
-70.635285207,41.346194551,-5.28795932784598,-5.07325932784599,-0.1147
-70.635282008,41.34619235,-5.33944216159897,-5.06884216159897,-0.1706
-70.635278921,41.34619002,-5.37242499535194,-5.06442499535194,-0.208
-70.635275916,41.34618755,-5.38270615418774,-5.08050615418774,-0.2022
-70.635272593,41.346185275,-5.45621700854965,-5.17211700854965,-0.1841
-70.63526896,41.346183389,-5.53502786291157,-5.26372786291157,-0.1713
-70.635265388,41.346181348,-5.61293871727348,-5.35533871727348,-0.1576
-70.635261797,41.34617889,-5.44469602456516,-5.17089602456516,-0.1738
-70.635257846,41.346176932,-5.49357601604581,-5.16497601604581,-0.2286
-70.635253627,41.346175446,-5.52245600752645,-5.15905600752645,-0.2634
-70.635249443,41.346173719,-5.50727299152932,-5.15887299152932,-0.2484
-70.635245222,41.346171949,-5.47962568637856,-5.16452568637856,-0.2151
-70.635240828,41.346170546,-5.46977838122781,-5.17017838122781,-0.1996
-70.63523626,41.346169529,-5.48593107607705,-5.17583107607705,-0.2101
-70.635231614,41.346168536,-5.50698377092629,-5.18148377092629,-0.2255
-70.635226818,41.346167293,-5.51203646577554,-5.18713646577554,-0.2249
-70.635221989,41.346166313,-5.51998916062478,-5.19278916062478,-0.2272
-70.635217265,41.346165899,-5.51184185547402,-5.19844185547402,-0.2134
-70.635212459,41.346165431,-5.49579455032327,-5.20409455032327,-0.1917
-70.635207421,41.346164974,-5.52414724517251,-5.20974724517251,-0.2144
-70.635202701,41.346164978,-5.54324172926478,-5.21094172926478,-0.2323
-70.635198013,41.346165027,-5.48078208733631,-5.19948208733631,-0.1813
-70.635193135,41.346164979,-5.40302244540784,-5.18802244540784,-0.115
-70.635188576,41.346165493,-5.35856280347937,-5.17656280347937,-0.082
-70.635184164,41.346166366,-5.44268407523254,-5.26398407523254,-0.0787
-70.635179819,41.346167394,-5.55242681443578,-5.35962681443578,-0.0928
-70.635175541,41.346168547,-5.63906955363902,-5.45526955363902,-0.0838
-70.635171469,41.346169828,-5.62294858629651,-5.50124858629651,-0.0217
-70.635167579,41.346171416,-5.56144858629651,-5.50124858629651,0.0398
-70.635164422,41.346173551,-5.53954858629651,-5.50124858629651,0.0617
-70.635161535,41.346175759,-5.50854858629651,-5.50124858629651,0.0927
-70.635157911,41.346177771,-5.49154858629651,-5.50124858629651,0.1097
-70.635154513,41.346180247,-5.52614858629651,-5.50124858629651,0.0751
-70.635151443,41.346183007,-5.54114858629651,-5.50124858629651,0.0601
-70.63514767,41.346185601,-5.46276458305023,-5.45216458305023,0.0894
-70.635143082,41.346188058,-5.39549495439764,-5.36849495439764,0.073
-70.635137781,41.346190195,-5.36782532574505,-5.28482532574505,0.017
-70.635132268,41.346192213,-5.30700821327248,-5.21220821327248,0.0052
-70.635126277,41.346194207,-5.25994628788406,-5.20094628788406,0.041
-70.635119872,41.346195928,-5.24718436249564,-5.18968436249564,0.0425
-70.635113269,41.346197364,-5.26192243710722,-5.17842243710722,0.0165
-70.635106598,41.346198844,-5.32100614790172,-5.16270614790172,-0.0583
-70.635100342,41.346200704,-5.38935815458271,-5.14555815458271,-0.1438
-70.635094539,41.346202728,-5.4122101612637,-5.12841016126371,-0.1838
-70.635088882,41.346204844,-5.4007621679447,-5.1112621679447,-0.1895
-70.635083419,41.346207046,-5.37681417462569,-5.09411417462569,-0.1827
-70.635078207,41.34620927,-5.33416618130668,-5.07696618130669,-0.1572
-70.635073325,41.346211603,-5.29796696834492,-5.05736696834492,-0.1406
-70.635068653,41.34621412,-5.26610454482949,-5.00310454482949,-0.163
-70.635064207,41.346216737,-5.26414212131405,-4.94884212131405,-0.2153
-70.635059968,41.346219358,-5.24527969779862,-4.89457969779862,-0.2507
-70.635056167,41.346222113,-5.20281727428318,-4.84031727428318,-0.2625
-70.635052826,41.346224949,-5.13835485076775,-4.78605485076775,-0.2523
-70.635049404,41.3462278,-5.13103369586387,-4.77793369586387,-0.2531
-70.635046433,41.346230698,-5.14841634717525,-4.78351634717525,-0.2649
-70.635043861,41.346233556,-5.12899899848663,-4.78909899848663,-0.2399
-70.635041205,41.346236586,-5.1191037801453,-4.7998037801453,-0.2193
-70.635038965,41.346239719,-5.16900019838951,-4.81720019838951,-0.2518
-70.63503717,41.346242718,-5.16059661663372,-4.83459661663372,-0.226
-70.635035091,41.346245831,-5.12710694829114,-4.84800694829114,-0.1791
-70.635033506,41.346249081,-5.10762720125705,-4.82842720125706,-0.1792
-70.635032543,41.346252371,-5.07954745422297,-4.80884745422297,-0.1707
-70.635031318,41.346255729,-5.04396770718888,-4.78926770718888,-0.1547
-70.635030509,41.346258986,-4.97478796015479,-4.76968796015479,-0.1051
-70.635030229,41.346262369,-4.9188082131207,-4.7501082131207,-0.0687
-70.635030263,41.346265812,-4.89702846608661,-4.73052846608661,-0.0665
-70.63503045,41.3462692,-4.87574871905252,-4.71094871905252,-0.0648
-70.635030709,41.34627253,-4.83766897201843,-4.69136897201844,-0.0463
-70.635031491,41.346275877,-4.81418922498435,-4.67178922498435,-0.0424
-70.635032593,41.346279231,-4.84017573073242,-4.65437573073242,-0.0858
-70.635033781,41.346282406,-4.86182815446857,-4.64222815446857,-0.1196
-70.635035127,41.346285514,-4.84858057820471,-4.63008057820471,-0.1185
-70.635036558,41.346288711,-4.84103300194085,-4.61793300194085,-0.1231
-70.63503852,41.346291648,-4.81838542567699,-4.60578542567699,-0.1126
-70.635041024,41.346294566,-4.79583784941314,-4.59363784941314,-0.1022
-70.635043542,41.346297567,-4.79699027314928,-4.58149027314928,-0.1155
-70.635045923,41.3463008,-4.77445757190321,-4.54265757190321,-0.1318
-70.635048323,41.346304206,-4.74428761550881,-4.50368761550881,-0.1406
-70.635050564,41.346307707,-4.69811765911442,-4.46471765911442,-0.1334
